Source URL,AEM Path,Status,Title,Description,Category,Canonical,Keywords,Image,Template,Brand
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m530-oh6/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m530-oh6","Success","M530 OH6 Neurosurgery microscope","Sophisticated surgical microscope for complex neurosurgery","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m530-oh6/","M530 OH6","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica-M530-OH6.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m720-oh5/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m720-oh5","Success","M720 OH5 Advanced surgical microscope","Advanced surgical microscope","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m720-oh5/","M720 OH5","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica_M720_OH5_surgical-microscope_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m820-f19/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m820-f19","Success","M820 High performance ophthalmic microscope","High performance ophthalmic microscope","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m820-f19/","M820","https://www.leica-microsystems.com/fileadmin/_migrated/Products/M820F19_RGB.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m820-f20/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m820-f20","Success","Leica M820 F40 / F20 High performance ophthalmic microscope","High performance ophthalmic microscope","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m820-f20/","Leica M820 F40 / F20","https://www.leica-microsystems.com/fileadmin/_migrated/Products/M820F20_RGB_04.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-ult500/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-ult500","Success","ULT500","","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-ult500/","ULT500","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-ult500.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-hcs-a/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-hcs-a","Success","HCS A High Content Screening Automation","High content screening automation Leica HCS A runs more experiments in less time, saves cost & provides more statistically relevant research data.","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-hcs-a/","high content screening, leica HCS A, open microscopy environment","https://www.leica-microsystems.com/fileadmin/global/products/Confocal/leica-hcsa-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/infinity-scanner/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/infinity-scanner","Success","Infinity Scanner Multi-spectral photomanipulation tool","","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/infinity-scanner/","Infinity Scanner","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-infinity-scanner_03.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-kl300-led/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-kl300-led","Success","KL300 LED LED cold light source for routine / lower magnification applications","LED cold light source for routine / lower magnification applications","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-kl300-led/","KL300 LED","https://www.leica-microsystems.com/fileadmin/_processed_/c/3/csm_KL200LED_1_04_1cd35fbef4.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led1000/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led1000","Success","LED1000 Compact System Provides High Quality","Compact System Provides High Quality","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led1000/","LED1000","https://www.leica-microsystems.com/fileadmin/academy/user_upload/LED1000-Leica-IlluminationS.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led2000/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led2000","Success","LED2000 Integrated LED Incident Illumination Stand Provides High Quality","Integrated LED Incident Illumination Stand Provides High Quality","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led2000/","LED2000","https://www.leica-microsystems.com/fileadmin/user_upload/LED2000_Ivesta_3__Integrated_camera___1__01.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led2500/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led2500","Success","LED2500 Integrated LED Incident and Transmitted Illumination Stand","Integrated LED Incident and Transmitted Illumination Stand","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led2500/","LED2500","https://www.leica-microsystems.com/fileadmin/user_upload/Ivesta_3_integrated_LED2500__1_.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-bli/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-bli","Success","LED3000 BLI Simple LED transmitted illumination","Simple LED transmitted illumination","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-bli/","LED3000 BLI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_BLI_Transmitted-Illumination_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-di/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-di","Success","LED3000 DI Diffuse illumination with movable illumination shield","Diffuse illumination with movable illumination shield","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-di/","LED3000 DI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_DI_Diffuse-Illumination_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-mci/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-mci","Success","LED3000 MCI LED Multi Contrast Illumination for Routine Stereo Microscopes","LED Multi Contrast Illumination for Routine Stereo Microscopes","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-mci/","LED3000 MCI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_MCI_Multi-Contrast-Illumination_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-nvi/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-nvi","Success","LED3000 NVI Near vertical LED illumination system","Near vertical LED illumination system","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-nvi/","LED3000 NVI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_NVI_Near-Vertical-Illumination_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-rl/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-rl","Success","LED3000 RL Compact LED Ring Illuminator Leica LED3000 RL","Compact LED ring illuminator for uniform illumination Leica LED3000 RL for bright, uniform illumination of the specimen over a large object field at a constant color temperature.","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-rl/","Leica LED3000 RL, Compact LED Ring Illuminator, Stereo Microscope, Macroscpes, ring illuminator","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_RL_Compact-Ring-Illuminator_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-sli/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led3000-sli","Success","LED3000 SLI LED Spotlight Illuminator with Gooseneck","LED Spotlight Illuminator with Gooseneck","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led3000-sli/","LED3000 SLI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED3000_SLI_Spotlight-Illuminator_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-cxi/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-cxi","Success","LED5000 CXI Coaxial Illumination System with integrated LED’s for observation of glossy surfaces","Coaxial Illumination System with integrated LED’s for observation of glossy surfaces","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-cxi/","LED5000 CXI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED5000_CXI_Coaxial-Illumination_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-hdi/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-hdi","Success","LED5000 HDI","","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-hdi/","LED5000 HDI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED5000_HDI_High-Diffuse-Dome-Illumination_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-nvi/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-nvi","Success","LED5000 NVI Extremely high-performance LED vertical illuminator for recesses and holes","Extremely high-performance LED vertical illuminator for recesses and holes","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-nvi/","LED5000 NVI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED5000_NVI_Vertical-Illuminator_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-rl/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-rl","Success","LED5000 RL Integrated LED Ring Light for Leica M-series Stereo Microscopes","Integrated LED Ring Light for Leica M-series Stereo Microscopes","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-rl/","LED5000 RL","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED5000_RL_Ringlight-Illumination_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-sli/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-sli","Success","LED5000 SLI LED Spotlight Illuminator with Gooseneck","LED Spotlight Illuminator with Gooseneck","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-sli/","LED5000 SLI","https://www.leica-microsystems.com/fileadmin/_migrated/Products/led5000-sli.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-lmt260-xy-scanning-stage/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-lmt260-xy-scanning-stage","Success","LMT260 XY Accurate and Reproducible Results","The Leica LMT260 XY Scanning Stage uses a magneto-resistive measurement system and two linear motors to produce accurate and reproducible results with stereo microscopes.","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-lmt260-xy-scanning-stage/","Scanning Stage, motorized stage, multi-well screening, multi-well imaging, time lapse imaging","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LMT260_XY_Scanning-Stage_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-ma-ts/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-ma-ts","Success","MA TS Accurate Microscope-stage for Temperature Sensitive Samples","Accurate Microscope-stage for Temperature Sensitive Samples","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-ma-ts/","MA TS","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_MA_TS_Microscope-stage_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-motorfocus/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-motorfocus","Success","Motorfocus Motorfocus system for stereomicroscopes","Motorfocus system for stereomicroscopes","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-motorfocus/","Motorfocus","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_Motorfocus_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-multiviews/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-multiviews","Success","Multiviews Multiple viewing systems allow multiple users to simultaneously view the same specimen","Multiple viewing systems allow multiple users to simultaneously view the same specimen","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-multiviews/","Multiviews","https://www.leica-microsystems.com/fileadmin/_processed_/7/f/csm_MultiView_1_07_516743f2dd.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-rotatable-beamsplitter/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-rotatable-beamsplitter","Success","Rotatable Beamsplitter","The 50/50 beamsplitter provides bright illumination for high definition video and retinal procedures when a superior degree of light is required.","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-rotatable-beamsplitter/","Rotatable Beamsplitter","https://www.leica-microsystems.com/fileadmin/_migrated/Products/rotatable-beamsplitter.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-sfl100/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-sfl100","Success","SFL100 Fluorescence Illumination LED Light Source","Fluorescence Illumination LED Light Source","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-sfl100/","SFL100","https://www.leica-microsystems.com/fileadmin/_processed_/3/b/csm_SFL100_1_15_a6f776f988.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-sfl4000/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-sfl4000","Success","SFL4000 Fluorescence LED Illumination Source","Fluorescence LED Illumination Source","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-sfl4000/","SFL4000","https://www.leica-microsystems.com/fileadmin/img_uploads/Product_list_images/sfl4000-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-swingarm-stands/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-swingarm-stands","Success","Swingarm Stands Modular stands for handling larger samples","Modular stands for handling larger samples","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-swingarm-stands/","Swingarm Stands","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_Swingarm-Stands_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-tl4000-bfdf/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-tl4000-bfdf","Success","TL4000 BFDF Transmitted Light Base For Brightfield and Darkfield Applications Absorbs Shock and Vibrations for High Quality Imaging","Transmitted Light Base For Brightfield and Darkfield Applications Absorbs Shock and Vibrations for High Quality Imaging","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-tl4000-bfdf/","TL4000 BFDF","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_TL4000_RC-TL4000_BFDF_Transmitted_Light_Base_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-toriceyepiece/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-toriceyepiece","Success","ToricEyePiece Toric IOL Placement","The toric eyepiece is a cost-effective, easy-to-use, time-saving aid for Toric IOL placement. The rotatable scale is superimposed over the microscope image to help the surgeon find the correct IOL pos","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-toriceyepiece/","ToricEyePiece,toric eyepiece,eye piece,Leica,IOL placement,cataract surgery,ophthalmology,accessory","https://www.leica-microsystems.com/fileadmin/_migrated/Products/ToricEyePiece.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-water-immersion-micro-dispenser/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-water-immersion-micro-dispenser","Success","Water Immersion Micro Dispenser Leica Water Immersion Micro Dispenser","Automatic supply of water immersion during experiments: The Water Immersion Micro Dispenser allows aberration free focusing into samples with no loss of contrast by adding immersion automatically duri","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-water-immersion-micro-dispenser/","Leica Water Immersion Micro Dispenser, Light microscopes","https://www.leica-microsystems.com/fileadmin/_migrated/Products/Waterimmersion2_12.05.09-024_02.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-xl-stand/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-xl-stand","Success","XL Stand Modular stand allows inspection of large samples at high stereoscopic magnifications","Modular stand allows inspection of large samples at high stereoscopic magnifications","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-xl-stand/","XL Stand","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_XL_Stand_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc3000-g/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc3000-g","Success","DFC3000 G CCD Microscope Camera","1.3 MP monochrome camera for basic fluorescence applications such as documentation of fixed, immunostained samples","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc3000-g/","DFC3000 G","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-dfc3000-g_03.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc300-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc300-fx","Success","DFC300 FX","","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc300-fx/","DFC300 FX","https://www.leica-microsystems.com/fileadmin/_processed_/8/7/csm_DFC300_FX_1_04_0c28b6d16e.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc310-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc310-fx","Success","DFC310 FX Digital Color Camera","Digital Color Camera for fast Acquisition of high-Quality Transmitted light and Fluorescence Images","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc310-fx/","DFC310 FX","https://www.leica-microsystems.com/fileadmin/_processed_/1/a/csm_DFC310_FX_1_51_8a08f5517c.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc340-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc340-fx","Success","DFC340 FX Digital FireWire Camera Captures High-quality Monochrome Images","Digital FireWire Camera Captures High-quality Monochrome Images","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc340-fx/","DFC340 FX","https://www.leica-microsystems.com/fileadmin/_processed_/7/e/csm_DFC340_FX_1_02_0bc471436f.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc345-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc345-fx","Success","DFC345 FX High Resolution Digital Monochrome Camera for Fluorescence Applications","High Resolution Digital Monochrome Camera for Fluorescence Applications","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc345-fx/","DFC345 FX","https://www.leica-microsystems.com/fileadmin/_processed_/e/4/csm_DFC310_FX_2_23_a2652bd340.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc350-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc350-fx","Success","DFC350 FX","","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc350-fx/","DFC350 FX","https://www.leica-microsystems.com/fileadmin/_processed_/e/e/csm_DFC350_FX_1_03_4b98ce9a23.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc360-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc360-fx","Success","DFC360 FX Monochrome Digital Camera for Ultra fast, high-Resolution Image Acquisition","Monochrome Digital Camera for Ultra fast, high-Resolution Image Acquisition","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc360-fx/","DFC360 FX","https://www.leica-microsystems.com/fileadmin/_processed_/e/1/csm_DFC360_FX_1_07_d351ab553f.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc365-fx/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc365-fx","Success","DFC365 FX CCD Microscope Camera","1.4 MP cooled monochrome camera for standard live cell imaging of GFP-expressing cells and tissues","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc365-fx/","DFC365 FX","https://www.leica-microsystems.com/fileadmin/img_uploads/dfc365fx-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc425/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc425","Success","DFC425 Digital Color Microscope Camera with 5 Megapixel Resolution for all Applications","Digital Color Microscope Camera with 5 Megapixel Resolution for all Applications","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc425/","DFC425","https://www.leica-microsystems.com/fileadmin/_migrated/Products/DFC425_08.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc425-c/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc425-c","Success","DFC425 C Digital 5 Megapixel color microscope camera with active cooling system for all applications","Digital 5 Megapixel color microscope camera with active cooling system for all applications","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc425-c/","DFC425 C","https://www.leica-microsystems.com/fileadmin/_migrated/Products/DFC425C_05.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc450/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc450","Success","DFC450 Digital Color Microscope Camera with 5 Megapixel Resolution for all Applications","Digital Color Microscope Camera with 5 Megapixel Resolution for all Applications","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc450/","DFC450","https://www.leica-microsystems.com/fileadmin/_migrated/Products/DFC450.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc480/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc480","Success","DFC480 Digital color camera (c-mount) for all applications","Digital color camera (c-mount) for all applications","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc480/","DFC480","https://www.leica-microsystems.com/fileadmin/_migrated/Products/dfc480.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc495/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc495","Success","DFC495 Digital Color Microscope Camera with 8 Megapixel 1-shot Resolution","Digital Color Microscope Camera with 8 Megapixel 1-shot Resolution","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc495/","DFC495","https://www.leica-microsystems.com/fileadmin/_migrated/Products/DFC495.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc500/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc500","Success","DFC500 Digital Color Camera for Highest-Resolution Photomicrography","Digital Color Camera for Highest-Resolution Photomicrography","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc500/","DFC500","https://www.leica-microsystems.com/fileadmin/_processed_/2/f/csm_DFC500_1_04_830a62180c.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc550/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc550","Success","DFC550 Digital Color Camera for Highest-Resolution Photomicrography","Digital Color Camera for Highest-Resolution Photomicrography","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc550/","DFC550","https://www.leica-microsystems.com/fileadmin/_processed_/9/e/csm_DFC550_04_4ac3a68dca.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/dmc5400/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/dmc5400","Success","DMC5400 20 Megapixel color CMOS camera","DMC5400 color CMOS camera with 20 Megapixel offers high frame rate & high-resolution color images even at low magnification.","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/dmc5400/","DMC5400","https://www.leica-microsystems.com/fileadmin/global/products/Industry/DMC5400_Digital-Color-Microscope-Camera_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dmc6200/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dmc6200","Success","DMC6200 Pixel Shift Camera","Get image resolution of up to 20.7 megapixels with pixel shift technology  microscope camera DMC6200.","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dmc6200/","DMC6200","https://www.leica-microsystems.com/fileadmin/_migrated/Products/Leica-DMC6200-list_04.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/flexacam-c1/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/flexacam-c1","Success","FLEXACAM C1 12 MP stand-alone microscope camera","12 MP stand-alone microscope camera to capture, document, and share images in seconds","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/flexacam-c1/","FLEXACAM C1","https://www.leica-microsystems.com/fileadmin/global/products/Cameras/FLEXACAM_C1_02.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-ic80-hd/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-ic80-hd","Success","IC80 HD Integrated Standalone Digital Camera for Stereo Microscopes with Full HD Live Video Output","Integrated Standalone Digital Camera for Stereo Microscopes with Full HD Live Video Output","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-ic80-hd/","IC80 HD","https://www.leica-microsystems.com/fileadmin/_processed_/c/e/csm_IC80_HD_03_81cc718cea.png","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m320-f12-for-dental/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m320-f12-for-dental","Success","M320 F12 for dental Dental Microscope","Leica M320 provides premium optical quality to enhance your visualization of fine anatomical details and significant ergonomic advantages that help you to work comfortably.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m320-f12-for-dental/","M320 F12 for dental","https://www.leica-microsystems.com/fileadmin/img_uploads/m320dental-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m320-f12-for-ent/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m320-f12-for-ent","Success","M320 F12 for ENT Efficient clinic and surgery microscope","Efficient clinic and surgery microscope for ENT","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m320-f12-for-ent/","M320 F12 for ENT","https://www.leica-microsystems.com/fileadmin/academy/user_upload/M320_F12_ENT_02.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m620-tts/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m620-tts","Success","M620 TTS Tabletop surgical microscope","Tabletop surgical microscope for ophthalmology","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m620-tts/","M620 TTS","https://www.leica-microsystems.com/fileadmin/img_uploads/m620-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m651-msd/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m651-msd","Success","M651 MSD Surgical microscope on tabletop stand for the practice of microsurgery","Surgical microscope on tabletop stand for the practice of microsurgery","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m651-msd/","M651 MSD","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica_M651_MSD_surgical-microscope_list_small.jpg","pdp",""
